I,21366,41215,82782,28873,22155,21097,44474,28439,21611,17283,18097,,,,,,,,
,(85.2504638),(69.7947431),(13.2928186),(79.7814663),(84.7039355),(85.4489429),(66.7004305),(80.1092735),(85.0534693),(88.0223538),(87.5820367),,,,,,,,
100261210 - Mechanical Engineering,,,,,,,,,,,,,,,,,,,
Status:,Government Autonomous,,,,,,,,,,,,,,,,,,
State Level,,,,,,,,,,,,,,,,,,,
Stage,GOPENS,GSCS,GSTS,GVJS,GNT1S,GNT2S,GOBCS,LOPENS,LSCS,LSTS,LVJS,LNT1S,LNT3S,LOBCS,PWDOPENS,DEFOPENS,TFWS,DEFROBCS,EWS
I,11560,19399,44560,16552,14771,15415,12848,21613,31556,,65740,57809,56398,24550,84117,29476,9353,74823,14806
,(91.9632316),(86.5622150),(66.7004305),(88.6194030),(89.7888364),(89.3902744),(91.1409741),(85.0534693),(77.7731822),,(41.8722328),(52.4564184),(54.1568222),(82.9518606),(10.4473963),(79.4521710),(93.4933615),(28.1674686),(89.7828190)
II,,,,,,,,,,51008,,,,,,,,,
,,,,,,,,,,(60.3912791),,,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,,,,,,,,,
,,,,,,1,,,,,,,,,,,,,
D,,,,,,,,Government of Maharashtra
i,,,,,,,,State Common Entrance Test Cell
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,
"1005 - Sant Gadge Baba Amravati University,Amravati",,,,,,,,
100550310 - Food Technology,,,,,,,,
Status:,University Department,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GOBCH,LOPENH,LSCH,LOBCH,
I,36956,60774,58996,39782,23296,43826,36676,
,(73.4421146),(48.7595983),(50.8064516),(71.0406477),(83.9184061),(67.4741077),(73.6301086),
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,
Stage,GOPENO,GOBCO,,,,,,
I,13415,24968,,,,,,
,(90.7071209),(82.7013610),,,,,,
State Level,,,,,,,,
Stage,TFWS,EWS,,,,,,
I,17216,50606,,,,,,
,(88.0387129),(60.5779320),,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,
,,,,,,1,,
D,,,,,Government of Maharashtra
i,,,,,State Common Entrance Test Cell
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,
"1005 - Sant Gadge Baba Amravati University,Amravati",,,,,
100551710 - Oil and Paints Technology,,,,,
Status:,University Department,,,,
Home University Seats Allotted to Home University Candidates,,,,,
Stage,GOPENH,GOBCH,LOPENH,LSCH,
I,68673,79418,37275,,
,(37.7226302),(19.7064537),(73.3069659),,
II,,,,79229,
,,,,(19.9043634),
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,
Stage,GOPENO,LOBCO,,,
I,22884,64803,,,
,(84.2290812),(43.3153897),,,
State Level,,,,,
Stage,TFWS,EWS,,,
I,33079,75665,,,
,(76.7055523),(26.5477440),,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,
,,,,,1
D,,,,Government of Maharashtra
i,,,,State Common Entrance Test Cell
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,
"1005 - Sant Gadge Baba Amravati University,Amravati",,,,
100552410 - Paper and Pulp Technology,,,,
Status:,University Department,,,
Home University Seats Allotted to Home University Candidates,,,,
Stage,GOPENH,,,
I,56746,,,
,(53.5074466),,,
Home University Seats Allotted to Other Than Home University Candidates,,,,
Stage,GOPENH,LOPENH,LOBCH,
I,72318,57074,67655,
,(32.0471506),(53.1697881),(39.4861193),
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,
Stage,GOPENO,GOBCO,,
I,56638,77842,,
,(53.6290323),(22.4513080),,
State Level,,,,
Stage,TFWS,EWS,,
I,36428,50595,,
,(73.9094170),(60.5779320),,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,
,,,,1
D,,,,,,,Government of Maharashtra
i,,,,,,,State Common Entrance Test Cell
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,
"1005 - Sant Gadge Baba Amravati University,Amravati",,,,,,,
100552710 - Petro Chemical Engineering,,,,,,,
Status:,University Department,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,
Stage,GOPENH,GSCH,GOBCH,LOPENH,LSCH,LOBCH,
I,52216,71404,62765,22306,72356,60363,
,(59.0298287),(33.4193644),(46.3475664),(84.6278795),(32.0471506),(49.4727527),
Home University Seats Allotted to Other Than Home University Candidates,,,,,,,
Stage,GNT2H,,,,,,
I,81008,,,,,,
,(16.8662506),,,,,,
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,
Stage,GOPENO,GSCO,GOBCO,LOPENO,,,
I,19278,34069,22532,26551,,,
,(86.7544428),(75.8880425),(84.4607557),(81.5733941),,,
State Level,,,,,,,
Stage,TFWS,EWS,,,,,
I,29721,32415,,,,,
,(79.0717900),(77.0956710),,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,
,,,,,,1,
D,,,,,,,,Government of Maharashtra,,,,,
i,,,,,,,,State Common Entrance Test Cell,,,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,,,
"1012 - Government College of Engineering,Yavatmal",,,,,,,,,,,,,
101219110 - Civil Engineering,,,,,,,,,,,,,
Status:,Government,,,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LSTH,LNT2H,LOBCH
I,30191,47909,52649,33405,48047,40317,52260,34861,30740,40657,68467,53070,35873
,(78.8984052),(63.4002446),(58.6329715),(76.2104005),(63.3581594),(70.5545884),(59.0298287),(75.1527993),(78.3911539),(70.2716961),(38.2409019),(57.9531237),(74.3816693)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,,
Stage,GOPENO,GSCO,GSTO,GVJO,GNT2O,GOBCO,LOPENO,LSCO,LOBCO,,,,
I,23050,23118,60582,37397,33849,25782,23097,28908,29057,,,,
,(84.0866925),(83.9790664),(49.3169168),(73.1435735),(76.0003260),(82.0994316),(83.9852778),(79.7248249),(79.6593753),,,,
State Level,,,,,,,,,,,,,
Stage,TFWS,EWS,,,,,,,,,,,
I,18252,31008,,,,,,,,,,,
,(87.4051233),(78.2265210),,,,,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,,,
,,,,,,1,,,,,,,
D,,,,,,,,Government of Maharashtra,,,,
i,,,,,,,,State Common Entrance Test Cell,,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,,
"1012 - Government College of Engineering,Yavatmal",,,,,,,,,,,,
101224510 - Computer Engineering,,,,,,,,,,,,
Status:,Government,,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LNT1H,LOBCH
I,22241,34997,64068,22858,29259,28087,32727,24042,22130,31393,36156,24298
,(84.6385788),(75.0354492),(43.8423230),(84.2493575),(79.5924395),(80.3747784),(76.8723787),(83.3493105),(84.7041731),(77.9242311),(74.1611976),(83.2244189)
Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,
Stage,LSTH,PWDOPENH,PWDROBC,,,,,,,,,
,,,H,,,,,,,,,
I,57330,30316,72986,,,,,,,,,
,(52.9257123),(78.7873849),(31.3095917),,,,,,,,,
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,
Stage,GOPENO,GSCO,GSTO,GNT2O,GOBCO,LOPENO,LSCO,LSTO,LOBCO,,,
I,13617,16972,51697,22710,14031,10352,22071,66069,16361,,,
,(90.5834915),(88.3638512),(59.3821221),(84.2636974),(90.3324288),(92.8033750),(84.7529094),(41.7486972),(88.7096774),,,
State Level,,,,,,,,,,,,
Stage,DEFOPENS,TFWS,DEFROBCS,EWS,,,,,,,,
I,18665,12856,35543,19604,,,,,,,,
,(87.1337477),(91.1409741),(74.5758420),(86.4675169),,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,,
,,,,,,1,,,,,,
D,,,,,,,,Government of Maharashtra,,,,
i,,,,,,,,State Common Entrance Test Cell,,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,,
"1012 - Government College of Engineering,Yavatmal",,,,,,,,,,,,
101229310 - Electrical Engineering,,,,,,,,,,,,
Status:,Government,,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT2H,GOBCH,LOPENH,LSCH,LVJH,LNT2H,LOBCH
I,44684,51906,72661,46710,51982,44986,46366,40448,42591,45195,51705,45012
,(66.5276503),(59.3186035),(31.4049587),(64.6842939),(59.1576541),(66.4468478),(64.9984187),(70.4657357),(68.3061721),(66.1096865),(59.3821221),(66.4468478)
Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,
Stage,GNT3H,LNT3H,,,,,,,,,,
I,39529,,,,,,,,,,,
,(71.1089781),,,,,,,,,,,
II,,51095,,,,,,,,,,
,,(60.1215441),,,,,,,,,,
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,
Stage,GOPENO,GSCO,GSTO,GOBCO,LOPENO,LSCO,LOBCO,,,,,
I,23137,35755,82496,26927,24386,35680,24558,,,,,
,(83.9790664),(74.4860848),(13.5830691),(81.2970469),(83.1326323),(74.4860848),(82.9343565),,,,,
State Level,,,,,,,,,,,,
Stage,TFWS,EWS,,,,,,,,,,
I,19713,49493,,,,,,,,,,
,(86.4072652),(61.5583855),,,,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,,
,,,,,,1,,,,,,
D,,,,,,,,Government of Maharashtra,,,,,
i,,,,,,,,State Common Entrance Test Cell,,,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,,,
"1012 - Government College of Engineering,Yavatmal",,,,,,,,,,,,,
101237210 - Electronics and Telecommunication Engg,,,,,,,,,,,,,
Status:,Government,,,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,,,
Stage,GOPENH,GSCH,GVJH,GNT1H,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LVJH,LNT1H,LNT2H,LOBCH
I,41097,76524,53313,46913,41819,61455,43178,39563,42611,55758,77876,42583,39586
,(69.8320787),(25.0443150),(57.8190533),(64.3014156),(69.4150658),(47.7445862),(68.0931881),(71.1089781),(68.3061721),(54.6298641),(22.4513080),(68.3061721),(71.1089781)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,,,
Stage,GOPENO,GSCO,GOBCO,LOPENO,LSCO,LOBCO,,,,,,,
I,23635,26572,24960,21848,47349,24416,,,,,,,
,(83.6524911),(81.5733941),(82.7013610),(84.9111686),(63.9964143),(83.1326323),,,,,,,
State Level,,,,,,,,,,,,,
Stage,TFWS,EWS,,,,,,,,,,,
I,21676,33465,,,,,,,,,,,
,(84.9889985),(76.1278833),,,,,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,,,
,,,,,,1,,,,,,,
D,,,,,,,,Government of Maharashtra,,,
i,,,,,,,,State Common Entrance Test Cell,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,
"1012 - Government College of Engineering,Yavatmal",,,,,,,,,,,
101261210 - Mechanical Engineering,,,,,,,,,,,
Status:,Government,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LOBCH
I,36429,54876,87809,41485,54470,46949,81668,41751,46653,53814,66604
,(73.9094170),(55.8259837),(2.1758618),(69.6154495),(56.2912160),(64.3014156),(15.7002233),(69.4482927),(64.6842939),(57.0105054),(40.4705684)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,
Stage,GOPENO,GSCO,GVJO,GNT2O,GOBCO,LOPENO,LSCO,LOBCO,,,
I,25708,28802,39437,37341,27644,38401,49252,54411,,,
,(82.1595006),(79.8143082),(71.3623956),(73.2585596),(80.6651427),(72.0610558),(61.8218588),(56.2912160),,,
State Level,,,,,,,,,,,
Stage,TFWS,EWS,,,,,,,,,
I,23560,43235,,,,,,,,,
,(83.7275002),(68.0931881),,,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,
,,,,,,1,,,,,
D,,,,,,,,Government of Maharashtra,,,
i,,,,,,,,State Common Entrance Test Cell,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,
"1101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",,,,,,,,,,,
110124210 - Computer Science and Engineering,,,,,,,,,,,
Status:,Un-Aided,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT1H,GNT2H,GOBCH,LOPENH,LSCH,LSTH,LOBCH
I,13940,22333,25294,27973,20016,21265,14698,11231,27454,75219,13835
,(90.4090372),(84.5810241),(82.3921928),(80.4609135),(86.1717268),(85.3020240),(89.8656167),(92.2365831),(80.8989712),(27.8700190),(90.4334828)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,
Stage,GOPENO,GSCO,GSTO,GVJO,GOBCO,LOPENO,LSCO,LOBCO,,,
I,11604,22164,47798,32001,12749,16534,27713,17609,,,
,(91.9284430),(84.7039355),(63.4007679),(77.4512699),(91.1789509),(88.6194030),(80.6261075),(87.8494010),,,
State Level,,,,,,,,,,,
Stage,DEFOPENS,TFWS,EWS,,,,,,,,
I,24626,5249,15456,,,,,,,,
,(82.8976219),(96.2542865),(89.3487110),,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,
,,,,,,1,,,,,
D,,,,,,,,Government of Maharashtra,,,
i,,,,,,,,State Common Entrance Test Cell,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,
"1101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",,,,,,,,,,,
110124610 - Information Technology,,,,,,,,,,,
Status:,Un-Aided,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GVJH,GNT3H,GOBCH,LOPENH,LSCH,LSTH,LNT2H,LOBCH
I,18948,25619,83006,35196,43794,20468,20287,27606,87344,36082,20340
,(86.9463675),(82.2266435),(12.4945045),(74.9208251),(67.4741077),(85.8338314),(86.0198563),(80.6651427),(3.3648170),(74.2368022),(86.0053069)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,
Stage,GOPENO,GSCO,GSTO,GOBCO,LOPENO,LNT1O,LOBCO,,,,
I,15668,29249,44037,15832,18331,51917,20691,,,,
,(89.2266319),(79.5924395),(66.9447726),(89.1057987),(87.3840445),(59.3186035),(85.6952206),,,,
State Level,,,,,,,,,,,
Stage,DEFOPENS,TFWS,EWS,,,,,,,,
I,51721,9952,21309,,,,,,,,
,(59.3821221),(93.0699755),(85.2866350),,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,
,,,,,,1,,,,,
D,,,,,,,Government of Maharashtra
i,,,,,,,State Common Entrance Test Cell
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,
"1101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",,,,,,,
110135610 - Electrical Engg[Electronics and Power],,,,,,,
Status:,Un-Aided,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,
Stage,GOPENH,GSCH,GNT2H,GOBCH,LOPENH,LOBCH,
I,39473,67971,45320,46818,35272,40330,
,(71.3623956),(38.7314902),(66.0447761),(64.5610545),(74.8471113),(70.5545884),
Home University Seats Allotted to Other Than Home University Candidates,,,,,,,
Stage,LSCH,,,,,,
II,56950,,,,,,
,(53.3681417),,,,,,
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,
Stage,GOPENO,GSCO,GNT1O,GOBCO,LOPENO,LSCO,
I,32154,40108,43873,32950,78230,,
,(77.3719165),(70.5891940),(66.9949148),(76.7337625),(22.0441896),,
II,,,,,,41280,
,,,,,,(69.7588673),
Other Than Home University Seats Allotted to Home University Candidates,,,,,,,
Stage,LOBCO,,,,,,
I,38307,,,,,,
,(72.1185753),,,,,,
State Level,,,,,,,
Stage,TFWS,EWS,,,,,
I,26736,49660,,,,,
,(81.5030386),(61.5008019),,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,
,,,,,,1,
D,,,,,,,,Government of Maharashtra,,,
i,,,,,,,,State Common Entrance Test Cell,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,
"1101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",,,,,,,,,,,
110137210 - Electronics and Telecommunication Engg,,,,,,,,,,,
Status:,Un-Aided,,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,,
Stage,GOPENH,GSCH,GVJH,GNT2H,GNT3H,GOBCH,LOPENH,LSCH,LNT1H,LNT2H,LOBCH
I,32997,50169,61342,37272,88289,37521,23772,58136,57209,87658,32639
,(76.7273800),(61.2533921),(47.7783049),(73.3069659),(0.9408248),(72.8973307),(83.4542081),(52.0621638),(53.0299262),(2.6335781),(76.9393095)
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,,
Stage,GOPENO,GSCO,GNT1O,GNT2O,GOBCO,LOPENO,LSCO,LOBCO,,,
I,27945,42560,67674,28309,29341,22116,40242,23079,,,
,(80.4609135),(68.3061721),(39.4861193),(80.1984396),(79.4852887),(84.7041731),(70.5748291),(83.9852778),,,
State Level,,,,,,,,,,,
Stage,DEFOPENS,TFWS,EWS,,,,,,,,
I,70156,20737,48598,,,,,,,,
,(35.7021710),(85.6811978),(62.7455857),,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,,
,,,,,,1,,,,,
D,,,,,,,,Government of Maharashtra,,
i,,,,,,,,State Common Entrance Test Cell,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,
"1101 - Shri Sant Gajanan Maharaj College of Engineering,Shegaon",,,,,,,,,,
110161210 - Mechanical Engineering,,,,,,,,,,
Status:,Un-Aided,,,,,,,,,
Home University Seats Allotted to Home University Candidates,,,,,,,,,,
Stage,GOPENH,GSCH,GSTH,GNT1H,GNT2H,GOBCH,LOPENH,LSCH,LVJH,LOBCH
I,45534,58316,72038,54436,65335,52924,46920,,,73781
,(65.8820508),(51.6583815),(32.6882976),(56.2912160),(42.8448090),(58.0434256),(64.3014156),,,(29.8732747)
II,,,,,,,,59953,77421,
,,,,,,,,(49.7371099),(23.5047219),
Other Than Home University Seats Allotted to Other Than Home University Candidates,,,,,,,,,,
Stage,GOPENO,GSCO,GNT2O,GOBCO,LOPENO,,,,,
I,31845,40222,42073,34195,78391,,,,,
,(77.5754000),(70.5748291),(68.8692973),(75.6059227),(21.9131615),,,,,
Other Than Home University Seats Allotted to Home University Candidates,,,,,,,,,,
Stage,GSTO,LSCO,LOBCO,,,,,,,
I,77646,77969,43150,,,,,,,
,(23.0897740),(22.3397367),(68.1607041),,,,,,,
State Level,,,,,,,,,,
Stage,TFWS,EWS,,,,,,,,
I,25924,84731,,,,,,,,
,(82.0850809),(9.2869982),,,,,,,,
,,Cut Off Indicates All India Merit No.; Figures in bracket Indicates JEE(Main) Score/MHT-CET Percentile.; AI to AI-All India Seats Allotted to All India Candidature Candidates.,,,,,,,,
,,,,,,1,,,,
D,,,,,,,,Government of Maharashtra,,,,,,
i,,,,,,,,State Common Entrance Test Cell,,,,,,
r,,,Cut Off List of All India Seats CAP Round I for Admission to First Year of Four Year Full Time Degree Courses in Engineering and Technology for the Academic Year 2020-21,,,,,,,,,,,
